ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,37080,2,MIDCPNIFTY,MIDCPNIFTY2450613500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037080,2765.45,2101.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13500,4
NSEFO,48962,2,MIDCPNIFTY,MIDCPNIFTY2451312050PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048962,1299.15,636.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12050,4
NSEFO,36162,2,MIDCPNIFTY,MIDCPNIFTY245069425PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036162,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9425,4
NSEFO,54721,2,MIDCPNIFTY,MIDCPNIFTY2460311275CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054721,320.1,45.9,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11275,3
NSEFO,39248,2,MIDCPNIFTY,MIDCPNIFTY24JUL10900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039248,821.45,388.25,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,10900,3
NSEFO,54691,2,MIDCPNIFTY,MIDCPNIFTY2460310925CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054691,573.8,147.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10925,3
NSEFO,36495,2,MIDCPNIFTY,MIDCPNIFTY2450610625PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036495,3.55,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10625,4
NSEFO,35735,2,MIDCPNIFTY,MIDCPNIFTY24MAY8200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800035735,3230.7,2566.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,8200,3
NSEFO,39175,2,MIDCPNIFTY,MIDCPNIFTY24JUL10250PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039175,127.9,31.7,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,10250,4
NSEFO,40473,2,MIDCPNIFTY,MIDCPNIFTY24MAY10100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800040473,1341.05,690.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10100,3
NSEFO,39442,2,MIDCPNIFTY,MIDCPNIFTY24JUL11775CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039442,323.65,105.85,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11775,3
NSEFO,48855,2,MIDCPNIFTY,MIDCPNIFTY2451311150CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048855,240.0,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11150,3
NSEFO,54726,2,MIDCPNIFTY,MIDCPNIFTY2460311325PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054726,560.65,149.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11325,4
NSEFO,46808,2,MIDCPNIFTY,MIDCPNIFTY2451710525PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046808,35.75,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10525,4
NSEFO,54544,2,MIDCPNIFTY,MIDCPNIFTY246039250PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054544,3.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9250,4
NSEFO,55629,2,MIDCPNIFTY,MIDCPNIFTY24MAY11150PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055629,407.15,61.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11150,4
NSEFO,55686,2,MIDCPNIFTY,MIDCPNIFTY24MAY11875CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055686,50.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11875,3
NSEFO,49052,2,MIDCPNIFTY,MIDCPNIFTY2451710675PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800049052,76.0,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10675,4
NSEFO,48730,2,MIDCPNIFTY,MIDCPNIFTY2451310150PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048730,3.3,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10150,4
NSEFO,42193,2,MIDCPNIFTY,MIDCPNIFTY24JUN8600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042193,2881.35,2217.35,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,8600,3
NSEFO,55612,2,MIDCPNIFTY,MIDCPNIFTY24MAY10950CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055612,516.45,97.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10950,3
NSEFO,42190,2,MIDCPNIFTY,MIDCPNIFTY24JUN8500CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042190,2980.3,2316.3,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,8500,3
NSEFO,54577,2,MIDCPNIFTY,MIDCPNIFTY246039650CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054577,1799.25,1137.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9650,3
NSEFO,48899,2,MIDCPNIFTY,MIDCPNIFTY2451311525CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048899,36.7,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11525,3
NSEFO,36764,2,MIDCPNIFTY,MIDCPNIFTY2450611525CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036764,3.45,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11525,3
NSEFO,36668,2,MIDCPNIFTY,MIDCPNIFTY24MAY7800PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800036668,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,7800,4
NSEFO,52896,2,MIDCPNIFTY,MIDCPNIFTY2451711850CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052896,16.35,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11850,3
NSEFO,51439,2,MIDCPNIFTY,MIDCPNIFTY2451312425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400051439,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12425,3
NSEFO,54750,2,MIDCPNIFTY,MIDCPNIFTY2460311625PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054750,828.8,307.8,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11625,4
NSEFO,48787,2,MIDCPNIFTY,MIDCPNIFTY2451310525CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048787,887.45,245.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10525,3
NSEFO,46458,2,MIDCPNIFTY,MIDCPNIFTY24JUN10250PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046458,77.45,8.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10250,4
NSEFO,55622,2,MIDCPNIFTY,MIDCPNIFTY24MAY11075CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055622,414.8,58.3,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11075,3
NSEFO,37044,2,MIDCPNIFTY,MIDCPNIFTY2450613200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037044,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13200,3
NSEFO,54530,2,MIDCPNIFTY,MIDCPNIFTY246038700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054530,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,8700,4
NSEFO,48790,2,MIDCPNIFTY,MIDCPNIFTY2451310525PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048790,18.3,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10525,4
NSEFO,48856,2,MIDCPNIFTY,MIDCPNIFTY2451311150PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048856,370.0,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11150,4
NSEFO,36570,2,MIDCPNIFTY,MIDCPNIFTY2450610900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036570,483.9,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10900,3
NSEFO,46495,2,MIDCPNIFTY,MIDCPNIFTY24JUN10475PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046495,134.25,20.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10475,4
NSEFO,46548,2,MIDCPNIFTY,MIDCPNIFTY245179525PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046548,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9525,4
NSEFO,36342,2,MIDCPNIFTY,MIDCPNIFTY2450610100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036342,1301.8,637.8,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10100,3
NSEFO,36858,2,MIDCPNIFTY,MIDCPNIFTY2450612000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036858,1261.15,597.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,12000,4
NSEFO,40077,2,MIDCPNIFTY,MIDCPNIFTY24JUN7600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600040077,3874.4,3210.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,7600,3
NSEFO,39466,2,MIDCPNIFTY,MIDCPNIFTY24JUL11975CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039466,246.05,70.15,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11975,3
NSEFO,46736,2,MIDCPNIFTY,MIDCPNIFTY24JUN11100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046736,541.2,174.8,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11100,3
NSEFO,49040,2,MIDCPNIFTY,MIDCPNIFTY2451313600PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400049040,2847.1,2183.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,13600,4
NSEFO,46423,2,MIDCPNIFTY,MIDCPNIFTY245179300CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046423,2121.05,1457.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9300,3
NSEFO,36580,2,MIDCPNIFTY,MIDCPNIFTY2450610950CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036580,412.65,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10950,3
NSEFO,46644,2,MIDCPNIFTY,MIDCPNIFTY24JUN10900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046644,311.25,79.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10900,4
NSEFO,54652,2,MIDCPNIFTY,MIDCPNIFTY2460310450PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054652,77.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10450,4
NSEFO,54676,2,MIDCPNIFTY,MIDCPNIFTY2460310750PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054676,181.6,13.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10750,4
NSEFO,55730,2,MIDCPNIFTY,MIDCPNIFTY24MAY12425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055730,4.65,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12425,3
NSEFO,55669,2,MIDCPNIFTY,MIDCPNIFTY24MAY11650PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055669,860.6,304.1,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11650,4
NSEFO,55627,2,MIDCPNIFTY,MIDCPNIFTY24MAY11125PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055627,387.75,54.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11125,4
NSEFO,54586,2,MIDCPNIFTY,MIDCPNIFTY246039750PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054586,4.35,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9750,4
NSEFO,39481,2,MIDCPNIFTY,MIDCPNIFTY24JUL12075PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039481,1197.5,690.3,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12075,4
NSEFO,55563,2,MIDCPNIFTY,MIDCPNIFTY24MAY10375PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055563,41.9,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10375,4
NSEFO,42200,2,MIDCPNIFTY,MIDCPNIFTY24JUN8900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042200,2587.75,1924.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,8900,3
NSEFO,46810,2,MIDCPNIFTY,MIDCPNIFTY2451710550CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046810,867.2,251.3,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10550,3
NSEFO,55700,2,MIDCPNIFTY,MIDCPNIFTY24MAY12050CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055700,23.95,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12050,3
NSEFO,45792,2,MIDCPNIFTY,MIDCPNIFTY24MAY10200PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800045792,19.15,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10200,4
NSEFO,36587,2,MIDCPNIFTY,MIDCPNIFTY2450610975PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036587,82.7,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10975,4
NSEFO,48877,2,MIDCPNIFTY,MIDCPNIFTY2451311325CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048877,109.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11325,3
NSEFO,36555,2,MIDCPNIFTY,MIDCPNIFTY2450610825PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036555,7.75,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10825,4
NSEFO,54803,2,MIDCPNIFTY,MIDCPNIFTY2460312600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054803,6.75,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12600,3
NSEFO,49045,2,MIDCPNIFTY,MIDCPNIFTY2451313900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400049045,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,13900,3
NSEFO,39260,2,MIDCPNIFTY,MIDCPNIFTY24JUL10950CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039260,785.45,364.55,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,10950,3
NSEFO,51875,2,MIDCPNIFTY,MIDCPNIFTY2451710850CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800051875,559.15,66.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10850,3
NSEFO,48935,2,MIDCPNIFTY,MIDCPNIFTY2451311850CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048935,5.35,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11850,3
NSEFO,46415,2,MIDCPNIFTY,MIDCPNIFTY24JUN10100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046415,51.15,3.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10100,4
NSEFO,46524,2,MIDCPNIFTY,MIDCPNIFTY245179500CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046524,1921.6,1257.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9500,3
NSEFO,54810,2,MIDCPNIFTY,MIDCPNIFTY2460312900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054810,2095.65,1433.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12900,4
NSEFO,51440,2,MIDCPNIFTY,MIDCPNIFTY2451312425PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400051440,1673.9,1009.9,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12425,4
NSEFO,55747,2,MIDCPNIFTY,MIDCPNIFTY24MAY13000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055747,2213.0,1549.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,13000,4
NSEFO,37047,2,MIDCPNIFTY,MIDCPNIFTY2450613200PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037047,2465.5,1801.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13200,4
NSEFO,42199,2,MIDCPNIFTY,MIDCPNIFTY24JUN8800PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042199,3.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,8800,4
NSEFO,39696,2,MIDCPNIFTY,MIDCPNIFTY24MAY10025PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800039696,7.75,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10025,4
NSEFO,55608,2,MIDCPNIFTY,MIDCPNIFTY24MAY10900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055608,559.7,116.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10900,3
NSEFO,43283,2,MIDCPNIFTY,MIDCPNIFTY24MAY14100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800043283,3308.35,2644.35,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,14100,4
NSEFO,48946,2,MIDCPNIFTY,MIDCPNIFTY2451311975PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048946,1223.9,561.9,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11975,4
NSEFO,46735,2,MIDCPNIFTY,MIDCPNIFTY24JUN11075PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046735,412.55,123.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11075,4
NSEFO,55147,2,MIDCPNIFTY,MIDCPNIFTY24MAY10275PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055147,27.2,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10275,4
NSEFO,39306,2,MIDCPNIFTY,MIDCPNIFTY24JUL11125CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039306,666.15,289.25,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,11125,3
NSEFO,37039,2,MIDCPNIFTY,MIDCPNIFTY2450612900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037039,2165.6,1501.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,12900,4
NSEFO,48651,2,MIDCPNIFTY,MIDCPNIFTY245139425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048651,1989.15,1325.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,9425,3
NSEFO,50848,2,MIDCPNIFTY,MIDCPNIFTY2460312325CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500050848,17.15,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12325,3
NSEFO,36780,2,MIDCPNIFTY,MIDCPNIFTY2450611600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036780,3.35,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11600,3
NSEFO,35167,2,MIDCPNIFTY,MIDCPNIFTY2451312575CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400035167,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12575,3
NSEFO,38036,2,MIDCPNIFTY,MIDCPNIFTY2450613800CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700038036,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13800,3
NSEFO,54686,2,MIDCPNIFTY,MIDCPNIFTY2460310875PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054686,244.45,27.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10875,4
